pattern_id,language,layout,psm,requested_ratio,method,effective_ratio_x,effective_ratio_y,integer_bin_factor,source_path,source_sha256,output_path,output_sha256,font_path,font_index,font_size,target_output_glyph_height,target_source_glyph_height,source_max_glyph_height,source_height_error,output_max_glyph_height,glyph_height_warning,reference,prediction,normalized_reference,normalized_prediction,edit_distance,reference_chars,cer,ocr_seconds,status,error
en_char_a,en,single_char,10,1.4,bin_floor,1.0,1.0,1,canonical/en_char_a/r_1p400000.png,cd710eae0d11875d47daf618a6497f98072dd337789ef0ab544f4dea0b507cd3,resized/bin_floor/en_char_a/r_1p400000.png,cd710eae0d11875d47daf618a6497f98072dd337789ef0ab544f4dea0b507cd3,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,34,16,22.4,22,-0.3999999999999986,22,False,A,"A
",A,A,0,1,0.0,0.06436473099984141,ok,
en_char_a,en,single_char,10,1.4,bin_ceil,2.0,2.0,2,canonical/en_char_a/r_1p400000.png,cd710eae0d11875d47daf618a6497f98072dd337789ef0ab544f4dea0b507cd3,resized/bin_ceil/en_char_a/r_1p400000.png,a23b98272de6be602d0f5153740a12d0317ddeaa8653177f58f3df375c6b4d5e,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,34,16,22.4,22,-0.3999999999999986,11,False,A,"A
",A,A,0,1,0.0,0.06491601200013974,ok,
en_char_a,en,single_char,10,1.4,opencv_bilinear,1.4042553191489362,1.4042553191489362,,canonical/en_char_a/r_1p400000.png,cd710eae0d11875d47daf618a6497f98072dd337789ef0ab544f4dea0b507cd3,resized/opencv_bilinear/en_char_a/r_1p400000.png,1c5153670a8d1c83984dcd7aec6ac0a14557a89c1ff6b1a1c87ef6c0d00d690f,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,34,16,22.4,22,-0.3999999999999986,17,False,A,"A
",A,A,0,1,0.0,0.06451428300078987,ok,
en_char_a,en,single_char,10,1.4,lanczos2_7tap_16phase,1.4042553191489362,1.4042553191489362,,canonical/en_char_a/r_1p400000.png,cd710eae0d11875d47daf618a6497f98072dd337789ef0ab544f4dea0b507cd3,resized/lanczos2_7tap_16phase/en_char_a/r_1p400000.png,81a0ffe6d3cec6e02b80ace34152f7b4426d6a798521ee4dfdf5caf25768d897,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,34,16,22.4,22,-0.3999999999999986,17,False,A,"A
",A,A,0,1,0.0,0.06422775300052308,ok,
en_char_a,en,single_char,10,1.4,lanczos3_7tap_16phase,1.4042553191489362,1.4042553191489362,,canonical/en_char_a/r_1p400000.png,cd710eae0d11875d47daf618a6497f98072dd337789ef0ab544f4dea0b507cd3,resized/lanczos3_7tap_16phase/en_char_a/r_1p400000.png,54d6ad0ec865ce504d2dd59433801bb4b93883440ab11620d7149bcd4412a5fe,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,34,16,22.4,22,-0.3999999999999986,17,False,A,"A
",A,A,0,1,0.0,0.06408948000080272,ok,
en_char_a,en,single_char,10,1.533333333333,bin_floor,1.0,1.0,1,canonical/en_char_a/r_1p533333.png,83161cb4bfb9527b38b1adc74a10ffbdda48a493ad63fc5286b702e9438fecac,resized/bin_floor/en_char_a/r_1p533333.png,83161cb4bfb9527b38b1adc74a10ffbdda48a493ad63fc5286b702e9438fecac,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,39,16,24.533333333328,25,0.4666666666720012,25,False,A,"A
",A,A,0,1,0.0,0.06430905200068082,ok,
en_char_a,en,single_char,10,1.533333333333,bin_ceil,2.0,2.0,2,canonical/en_char_a/r_1p533333.png,83161cb4bfb9527b38b1adc74a10ffbdda48a493ad63fc5286b702e9438fecac,resized/bin_ceil/en_char_a/r_1p533333.png,6afb830db82f47bbe972222d899313fe6b057a8dfcf3449b6c7e45a2e13da64a,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,39,16,24.533333333328,25,0.4666666666720012,13,False,A,"A
",A,A,0,1,0.0,0.06514686699938466,ok,
en_char_a,en,single_char,10,1.533333333333,opencv_bilinear,1.5294117647058822,1.5294117647058822,,canonical/en_char_a/r_1p533333.png,83161cb4bfb9527b38b1adc74a10ffbdda48a493ad63fc5286b702e9438fecac,resized/opencv_bilinear/en_char_a/r_1p533333.png,417863233aead18dea7d71e7ebe786e12fc0b242cdc3622c669c004deb4586c1,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,39,16,24.533333333328,25,0.4666666666720012,17,False,A,"A
",A,A,0,1,0.0,0.06143613600033859,ok,
en_char_a,en,single_char,10,1.533333333333,lanczos2_7tap_16phase,1.5294117647058822,1.5294117647058822,,canonical/en_char_a/r_1p533333.png,83161cb4bfb9527b38b1adc74a10ffbdda48a493ad63fc5286b702e9438fecac,resized/lanczos2_7tap_16phase/en_char_a/r_1p533333.png,ec9f8acd979ebdf992718752af55fdb595590d898f90c45e07762727019e56f1,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,39,16,24.533333333328,25,0.4666666666720012,18,True,A,"A
",A,A,0,1,0.0,0.08360829499997635,ok,
en_char_a,en,single_char,10,1.533333333333,lanczos3_7tap_16phase,1.5294117647058822,1.5294117647058822,,canonical/en_char_a/r_1p533333.png,83161cb4bfb9527b38b1adc74a10ffbdda48a493ad63fc5286b702e9438fecac,resized/lanczos3_7tap_16phase/en_char_a/r_1p533333.png,a2e8a14426c934a9e397bc7e5876233ed558333ea1143cdd60edf23031e27229,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,39,16,24.533333333328,25,0.4666666666720012,18,True,A,"A
",A,A,0,1,0.0,0.06638583500080131,ok,
en_char_a,en,single_char,10,1.666666666667,bin_floor,1.0,1.0,1,canonical/en_char_a/r_1p666667.png,1f69e147c9a31ae5e1eacbefaa550f059f8a1b7695445fd3f6f22ec2fbf44849,resized/bin_floor/en_char_a/r_1p666667.png,1f69e147c9a31ae5e1eacbefaa550f059f8a1b7695445fd3f6f22ec2fbf44849,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,42,16,26.666666666672,27,0.3333333333279995,27,False,A,"A
",A,A,0,1,0.0,0.06584394099991187,ok,
en_char_a,en,single_char,10,1.666666666667,bin_ceil,2.0,2.0,2,canonical/en_char_a/r_1p666667.png,1f69e147c9a31ae5e1eacbefaa550f059f8a1b7695445fd3f6f22ec2fbf44849,resized/bin_ceil/en_char_a/r_1p666667.png,cc25c5c084981359dfb6f9b7c7026b1ea311a0d474723f2b51397f5cae53821a,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,42,16,26.666666666672,27,0.3333333333279995,14,False,A,"A
",A,A,0,1,0.0,0.06635355500020523,ok,
en_char_a,en,single_char,10,1.666666666667,opencv_bilinear,1.68,1.68,,canonical/en_char_a/r_1p666667.png,1f69e147c9a31ae5e1eacbefaa550f059f8a1b7695445fd3f6f22ec2fbf44849,resized/opencv_bilinear/en_char_a/r_1p666667.png,de9e739b21ece12c4da8316be1842871b82de997b3bf75ac4c952e19e1fb2366,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,42,16,26.666666666672,27,0.3333333333279995,17,False,A,"A
",A,A,0,1,0.0,0.0675914390003527,ok,
en_char_a,en,single_char,10,1.666666666667,lanczos2_7tap_16phase,1.68,1.68,,canonical/en_char_a/r_1p666667.png,1f69e147c9a31ae5e1eacbefaa550f059f8a1b7695445fd3f6f22ec2fbf44849,resized/lanczos2_7tap_16phase/en_char_a/r_1p666667.png,5e024700dcd4d6a5e0d9eee1c478e2f79814adc638ab3fa6f19e2e8aa18cc94c,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,42,16,26.666666666672,27,0.3333333333279995,17,False,A,"A
",A,A,0,1,0.0,0.06506532799994602,ok,
en_char_a,en,single_char,10,1.666666666667,lanczos3_7tap_16phase,1.68,1.68,,canonical/en_char_a/r_1p666667.png,1f69e147c9a31ae5e1eacbefaa550f059f8a1b7695445fd3f6f22ec2fbf44849,resized/lanczos3_7tap_16phase/en_char_a/r_1p666667.png,a4e1f9a6cca4d102d8f469d387900effd66fbcd319c5d92beed4be1be17a61d4,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,42,16,26.666666666672,27,0.3333333333279995,17,False,A,"A
",A,A,0,1,0.0,0.06807398199998715,ok,
en_char_a,en,single_char,10,1.8,bin_floor,1.0,1.0,1,canonical/en_char_a/r_1p800000.png,8709b522a1495f73c629bd8098271d8e8e110c0b13b93c1252bf39a52690359b,resized/bin_floor/en_char_a/r_1p800000.png,8709b522a1495f73c629bd8098271d8e8e110c0b13b93c1252bf39a52690359b,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,45,16,28.8,29,0.1999999999999993,29,False,A,"A
",A,A,0,1,0.0,0.07395048299986229,ok,
en_char_a,en,single_char,10,1.8,bin_ceil,2.0,2.0,2,canonical/en_char_a/r_1p800000.png,8709b522a1495f73c629bd8098271d8e8e110c0b13b93c1252bf39a52690359b,resized/bin_ceil/en_char_a/r_1p800000.png,c8d8b2d77b75cbb517319de2e99249f7d9fe7d72cd90910134390c2f3b78ebae,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,45,16,28.8,29,0.1999999999999993,15,False,A,"A
",A,A,0,1,0.0,0.06667262599967216,ok,
en_char_a,en,single_char,10,1.8,opencv_bilinear,1.8,1.8,,canonical/en_char_a/r_1p800000.png,8709b522a1495f73c629bd8098271d8e8e110c0b13b93c1252bf39a52690359b,resized/opencv_bilinear/en_char_a/r_1p800000.png,3b3de132c0de6da5499204571297a1d24e2ea1eb102acbebdf2a2582027a6cba,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,45,16,28.8,29,0.1999999999999993,17,False,A,"A
",A,A,0,1,0.0,0.06565215499995247,ok,
en_char_a,en,single_char,10,1.8,lanczos2_7tap_16phase,1.8,1.8,,canonical/en_char_a/r_1p800000.png,8709b522a1495f73c629bd8098271d8e8e110c0b13b93c1252bf39a52690359b,resized/lanczos2_7tap_16phase/en_char_a/r_1p800000.png,8ac71072867bc6791f02141e89d9505e4cf6a13d1fa3cb01da19dafb8aa6744b,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,45,16,28.8,29,0.1999999999999993,17,False,A,"A
",A,A,0,1,0.0,0.06854508400010673,ok,
en_char_a,en,single_char,10,1.8,lanczos3_7tap_16phase,1.8,1.8,,canonical/en_char_a/r_1p800000.png,8709b522a1495f73c629bd8098271d8e8e110c0b13b93c1252bf39a52690359b,resized/lanczos3_7tap_16phase/en_char_a/r_1p800000.png,608eda4b5dec67f11bfe016b8574ea321cc385efc99a543d99c77a19e5633350,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,45,16,28.8,29,0.1999999999999993,17,False,A,"A
",A,A,0,1,0.0,0.06589263699970616,ok,
en_char_a,en,single_char,10,1.933333333333,bin_floor,1.0,1.0,1,canonical/en_char_a/r_1p933333.png,fedc5c225d4e0ba11103bcbfdec9a892042652f661a8990174d77035450a5d03,resized/bin_floor/en_char_a/r_1p933333.png,fedc5c225d4e0ba11103bcbfdec9a892042652f661a8990174d77035450a5d03,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,48,16,30.933333333328,31,0.06666666667199905,31,False,A,"A
",A,A,0,1,0.0,0.06171595799969509,ok,
en_char_a,en,single_char,10,1.933333333333,bin_ceil,2.0,2.0,2,canonical/en_char_a/r_1p933333.png,fedc5c225d4e0ba11103bcbfdec9a892042652f661a8990174d77035450a5d03,resized/bin_ceil/en_char_a/r_1p933333.png,d3e1357631c931416c7f88c1f5486630f91311a01ce275619c8570ffa51f40cc,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,48,16,30.933333333328,31,0.06666666667199905,16,False,A,"A
",A,A,0,1,0.0,0.06489580000015849,ok,
en_char_a,en,single_char,10,1.933333333333,opencv_bilinear,1.92,1.92,,canonical/en_char_a/r_1p933333.png,fedc5c225d4e0ba11103bcbfdec9a892042652f661a8990174d77035450a5d03,resized/opencv_bilinear/en_char_a/r_1p933333.png,3967ee482cbb9b7dca0d0def704009fc31d5b69d85ea5afeb948c5b43773d4bf,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,48,16,30.933333333328,31,0.06666666667199905,17,False,A,"A
",A,A,0,1,0.0,0.06747596700006397,ok,
en_char_a,en,single_char,10,1.933333333333,lanczos2_7tap_16phase,1.92,1.92,,canonical/en_char_a/r_1p933333.png,fedc5c225d4e0ba11103bcbfdec9a892042652f661a8990174d77035450a5d03,resized/lanczos2_7tap_16phase/en_char_a/r_1p933333.png,7605d9f69fac50aa527717b26c47e2666428475a46709eadca693a891e977e54,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,48,16,30.933333333328,31,0.06666666667199905,17,False,A,"A
",A,A,0,1,0.0,0.06391308500042214,ok,
en_char_a,en,single_char,10,1.933333333333,lanczos3_7tap_16phase,1.92,1.92,,canonical/en_char_a/r_1p933333.png,fedc5c225d4e0ba11103bcbfdec9a892042652f661a8990174d77035450a5d03,resized/lanczos3_7tap_16phase/en_char_a/r_1p933333.png,fcd27752b10b9f9abda334c8717ed9ca6ca715730f38c0087673400319326772,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,48,16,30.933333333328,31,0.06666666667199905,17,False,A,"A
",A,A,0,1,0.0,0.06921569499991165,ok,
en_char_a,en,single_char,10,2.066666666667,bin_floor,2.0,2.0,2,canonical/en_char_a/r_2p066667.png,c06b1d59da0d18f700421033bffbc4a20173c3cf63353bddeee5f8a107265adf,resized/bin_floor/en_char_a/r_2p066667.png,61a87d8562c517ba82dd42f1f40d982daab1229665c8b5e0c01ff75964ae951f,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,51,16,33.066666666672,33,-0.06666666667199905,17,False,A,"A
",A,A,0,1,0.0,0.06870112300020992,ok,
en_char_a,en,single_char,10,2.066666666667,bin_ceil,3.0,3.0,3,canonical/en_char_a/r_2p066667.png,c06b1d59da0d18f700421033bffbc4a20173c3cf63353bddeee5f8a107265adf,resized/bin_ceil/en_char_a/r_2p066667.png,72d10b5b8605079280719e3c43e13ce7cf2b1b2b2f7dd0810f520bf9f31b7afd,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,51,16,33.066666666672,33,-0.06666666667199905,12,False,A,"A
",A,A,0,1,0.0,0.07017173400072352,ok,
en_char_a,en,single_char,10,2.066666666667,opencv_bilinear,2.0816326530612246,2.0816326530612246,,canonical/en_char_a/r_2p066667.png,c06b1d59da0d18f700421033bffbc4a20173c3cf63353bddeee5f8a107265adf,resized/opencv_bilinear/en_char_a/r_2p066667.png,55c9eb60947424090bd3e7583b3e1b3f92ac48a0011b29e2e10f61a832f9a3e8,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,51,16,33.066666666672,33,-0.06666666667199905,16,False,A,"A
",A,A,0,1,0.0,0.07386838500042359,ok,
en_char_a,en,single_char,10,2.066666666667,lanczos2_7tap_16phase,2.0816326530612246,2.0816326530612246,,canonical/en_char_a/r_2p066667.png,c06b1d59da0d18f700421033bffbc4a20173c3cf63353bddeee5f8a107265adf,resized/lanczos2_7tap_16phase/en_char_a/r_2p066667.png,364c8acefd6e302e3e0835e6e0a3254d79b5eee9640474e6f16381c35ddc8627,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,51,16,33.066666666672,33,-0.06666666667199905,17,False,A,"A
",A,A,0,1,0.0,0.06431501299994125,ok,
en_char_a,en,single_char,10,2.066666666667,lanczos3_7tap_16phase,2.0816326530612246,2.0816326530612246,,canonical/en_char_a/r_2p066667.png,c06b1d59da0d18f700421033bffbc4a20173c3cf63353bddeee5f8a107265adf,resized/lanczos3_7tap_16phase/en_char_a/r_2p066667.png,34f868e5ad68942f864840113d3b9fa65d8cab35ccb515c924edddf92ff6d5a7,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,51,16,33.066666666672,33,-0.06666666667199905,17,False,A,"A
",A,A,0,1,0.0,0.0648604059997524,ok,
en_char_a,en,single_char,10,2.2,bin_floor,2.0,2.0,2,canonical/en_char_a/r_2p200000.png,4da7b3d1a07f9628086876c3e1d4961422a3eaa3a68f204745d611999a9c9491,resized/bin_floor/en_char_a/r_2p200000.png,2dd2fb0d577d11bc53f75a8a9a664dd8ce32c7900f0b3dac7b1a198d98b7a935,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,55,16,35.2,35,-0.20000000000000284,18,False,A,"A
",A,A,0,1,0.0,0.06663599700004852,ok,
en_char_a,en,single_char,10,2.2,bin_ceil,3.0,3.0,3,canonical/en_char_a/r_2p200000.png,4da7b3d1a07f9628086876c3e1d4961422a3eaa3a68f204745d611999a9c9491,resized/bin_ceil/en_char_a/r_2p200000.png,748bf64a29164c720e4285ad8ec18a98865d00050fb40dfff57d1b1bb81aabba,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,55,16,35.2,35,-0.20000000000000284,12,False,A,"A
",A,A,0,1,0.0,0.07311488499999541,ok,
en_char_a,en,single_char,10,2.2,opencv_bilinear,2.204081632653061,2.204081632653061,,canonical/en_char_a/r_2p200000.png,4da7b3d1a07f9628086876c3e1d4961422a3eaa3a68f204745d611999a9c9491,resized/opencv_bilinear/en_char_a/r_2p200000.png,270e93f18c2787127cd62f81c97921b5c10360c8ae284af24447c0fd4062b801,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,55,16,35.2,35,-0.20000000000000284,16,False,A,"A
",A,A,0,1,0.0,0.07557642200026748,ok,
en_char_a,en,single_char,10,2.2,lanczos2_7tap_16phase,2.204081632653061,2.204081632653061,,canonical/en_char_a/r_2p200000.png,4da7b3d1a07f9628086876c3e1d4961422a3eaa3a68f204745d611999a9c9491,resized/lanczos2_7tap_16phase/en_char_a/r_2p200000.png,ac1d1f2084d099410544624346e8cb15db369a7588e7bc0dc35c37045349fdde,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,55,16,35.2,35,-0.20000000000000284,17,False,A,"A
",A,A,0,1,0.0,0.07163479900009406,ok,
en_char_a,en,single_char,10,2.2,lanczos3_7tap_16phase,2.204081632653061,2.204081632653061,,canonical/en_char_a/r_2p200000.png,4da7b3d1a07f9628086876c3e1d4961422a3eaa3a68f204745d611999a9c9491,resized/lanczos3_7tap_16phase/en_char_a/r_2p200000.png,6a5a8acfbc5f94345e86d13e7d9a08acb4635171f4b34fd965ec1a8cdf9a52e9,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,55,16,35.2,35,-0.20000000000000284,17,False,A,"A
",A,A,0,1,0.0,0.07101330700061226,ok,
en_char_a,en,single_char,10,2.333333333333,bin_floor,2.0,2.0,2,canonical/en_char_a/r_2p333333.png,b754ad0b63b910e26a9a9694aa6899ee34a78873a34151d3ef229dd34080f7c3,resized/bin_floor/en_char_a/r_2p333333.png,0b43907066fe1cc6f8fb1b596b675f4fafa0ef1abfac982d5851232c114a1ca6,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,58,16,37.333333333328,37,-0.3333333333279995,19,False,A,"A
",A,A,0,1,0.0,0.06628509099937219,ok,
en_char_a,en,single_char,10,2.333333333333,bin_ceil,3.0,3.0,3,canonical/en_char_a/r_2p333333.png,b754ad0b63b910e26a9a9694aa6899ee34a78873a34151d3ef229dd34080f7c3,resized/bin_ceil/en_char_a/r_2p333333.png,6de6f6e68b0c0b967be560dc1a55e8de50f6a32af5d2ee2b85e6d9d4f408e513,/home/karan/ocr_study/fonts/Consolas-Regular.ttf,0,58,16,37.333333333328,37,-0.3333333333279995,13,False,A,"A
",A,A,0,1,0.0,0.06714717400063819,ok,
